Date,Close_^GSPC,Close_^IXIC,High_^GSPC,High_^IXIC,Low_^GSPC,Low_^IXIC,Open_^GSPC,Open_^IXIC,Volume_^GSPC,Volume_^IXIC
2011-02-04,1310.8699951171875,2769.300048828125,1311.0,2769.699951171875,1301.6700439453125,2747.860107421875,1307.010009765625,2755.85009765625,3925950000,1956710000
2011-02-07,1319.050048828125,2783.989990234375,1322.8499755859375,2796.5,1311.8499755859375,2772.81005859375,1311.8499755859375,2773.260009765625,3902270000,1768090000
2011-02-08,1324.5699462890625,2797.050048828125,1324.8699951171875,2797.050048828125,1316.030029296875,2776.35009765625,1318.760009765625,2782.409912109375,3881530000,1803010000
2011-02-09,1320.8800048828125,2789.070068359375,1324.5400390625,2798.909912109375,1314.8900146484375,2780.889892578125,1322.47998046875,2791.1298828125,3922240000,1930820000
2011-02-10,1321.8699951171875,2790.449951171875,1322.780029296875,2791.429931640625,1311.739990234375,2762.340087890625,1318.1300048828125,2764.760009765625,4184610000,2497540000
2011-02-11,1329.1500244140625,2809.43994140625,1330.7900390625,2810.56005859375,1316.0799560546875,2778.2099609375,1318.6600341796875,2783.159912109375,4219300000,2066700000
2011-02-14,1332.3199462890625,2817.179931640625,1332.9599609375,2819.8701171875,1326.9000244140625,2808.27001953125,1328.72998046875,2810.18994140625,3567040000,1964780000
2011-02-15,1328.010009765625,2804.35009765625,1330.4300537109375,2813.1298828125,1324.6099853515625,2798.830078125,1330.4300537109375,2809.02001953125,3926860000,2006220000
2011-02-16,1336.3199462890625,2825.56005859375,1337.6099853515625,2828.18994140625,1329.510009765625,2811.52001953125,1329.510009765625,2815.090087890625,1966450000,2276980000
2011-02-17,1340.4300537109375,2831.580078125,1341.5,2835.199951171875,1331.0,2815.080078125,1334.3699951171875,2816.1201171875,1966450000,1939320000
2011-02-18,1343.010009765625,2833.949951171875,1344.0699462890625,2840.510009765625,1338.1199951171875,2823.64990234375,1340.3800048828125,2833.35009765625,1162310000,2109460000
2011-02-22,1315.43994140625,2756.419921875,1338.9100341796875,2808.179931640625,1312.3299560546875,2752.75,1338.9100341796875,2795.43994140625,1322780000,2262100000
2011-02-23,1307.4000244140625,2722.989990234375,1317.9100341796875,2761.699951171875,1299.550048828125,2705.5400390625,1315.43994140625,2755.199951171875,1330340000,2479150000
2011-02-24,1306.0999755859375,2737.89990234375,1310.9100341796875,2745.2900390625,1294.260009765625,2707.800048828125,1307.0899658203125,2726.590087890625,1222900000,2065290000
2011-02-25,1319.8800048828125,2781.050048828125,1320.6099853515625,2781.1201171875,1307.3399658203125,2751.81005859375,1307.3399658203125,2752.159912109375,3836030000,1867820000
2011-02-28,1327.219970703125,2782.27001953125,1329.3800048828125,2798.429931640625,1320.550048828125,2767.610107421875,1321.6099853515625,2791.280029296875,1252850000,2009500000
2011-03-01,1306.3299560546875,2737.409912109375,1332.0899658203125,2791.22998046875,1306.1400146484375,2730.719970703125,1328.6400146484375,2791.080078125,1180420000,2212860000
2011-03-02,1308.43994140625,2748.070068359375,1314.18994140625,2763.949951171875,1302.5799560546875,2734.080078125,1305.469970703125,2735.050048828125,1025000000,1986900000
2011-03-03,1330.969970703125,2798.739990234375,1332.280029296875,2802.320068359375,1312.3699951171875,2774.47998046875,1312.3699951171875,2774.47998046875,4340470000,1990380000
2011-03-04,1321.1500244140625,2784.669921875,1331.0799560546875,2798.070068359375,1312.5899658203125,2768.1201171875,1330.72998046875,2797.639892578125,4223740000,1897900000
2011-03-07,1310.1300048828125,2745.6298828125,1327.6800537109375,2794.820068359375,1303.989990234375,2724.510009765625,1322.719970703125,2793.18994140625,3964730000,2189970000
2011-03-08,1321.8199462890625,2765.77001953125,1325.739990234375,2775.409912109375,1306.8599853515625,2729.85009765625,1311.050048828125,2745.22998046875,4531420000,1835540000
2011-03-09,1320.02001953125,2751.719970703125,1323.2099609375,2761.77001953125,1312.27001953125,2737.679931640625,1319.9200439453125,2756.340087890625,3709520000,1996700000
2011-03-10,1295.1099853515625,2701.02001953125,1315.719970703125,2721.2099609375,1294.2099609375,2695.080078125,1315.719970703125,2719.2900390625,4723020000,2363330000
2011-03-11,1304.280029296875,2715.610107421875,1308.3499755859375,2724.610107421875,1291.989990234375,2689.409912109375,1293.4300537109375,2689.64990234375,3740400000,1851810000
2011-03-14,1296.3900146484375,2700.969970703125,1301.18994140625,2715.219970703125,1286.3699951171875,2682.090087890625,1301.18994140625,2695.659912109375,4050370000,1782070000
2011-03-15,1281.8699951171875,2667.330078125,1288.4599609375,2680.570068359375,1261.1199951171875,2618.5,1288.4599609375,2619.39990234375,5201400000,2359830000
2011-03-16,1256.8800048828125,2616.820068359375,1280.9100341796875,2669.27001953125,1249.050048828125,2603.5,1279.4599609375,2652.919921875,5833000000,2596000000
2011-03-17,1273.719970703125,2636.050048828125,1278.8800048828125,2660.5,1261.6099853515625,2634.169921875,1261.6099853515625,2656.080078125,4134950000,1994360000
2011-03-18,1279.2099609375,2643.669921875,1288.8800048828125,2665.56005859375,1276.1800537109375,2639.760009765625,1276.7099609375,2665.5400390625,4685500000,1986900000
2011-03-21,1298.3800048828125,2692.090087890625,1300.5799560546875,2699.699951171875,1281.6500244140625,2674.989990234375,1281.6500244140625,2675.469970703125,4223730000,1751060000
2011-03-22,1293.77001953125,2683.8701171875,1299.3499755859375,2695.4599609375,1292.699951171875,2679.409912109375,1298.2900390625,2692.1298828125,3576550000,1657430000
2011-03-23,1297.5400390625,2698.300048828125,1300.510009765625,2704.300048828125,1284.050048828125,2660.169921875,1292.18994140625,2677.56005859375,3842350000,1769950000
2011-03-24,1309.6600341796875,2736.419921875,1311.3399658203125,2740.389892578125,1297.739990234375,2703.419921875,1300.6099853515625,2715.8798828125,4223740000,1954180000
2011-03-25,1313.800048828125,2743.06005859375,1319.1800537109375,2762.550048828125,1310.1500244140625,2740.169921875,1311.800048828125,2746.340087890625,4223740000,1857570000
2011-03-28,1310.18994140625,2730.679931640625,1319.739990234375,2754.6298828125,1310.18994140625,2730.679931640625,1315.449951171875,2752.330078125,3215170000,1669260000
2011-03-29,1319.43994140625,2756.889892578125,1319.449951171875,2756.889892578125,1305.260009765625,2720.18994140625,1309.3699951171875,2727.830078125,3482580000,1631160000
2011-03-30,1328.260009765625,2776.7900390625,1331.739990234375,2779.949951171875,1321.8900146484375,2763.77001953125,1321.8900146484375,2772.360107421875,3809570000,1818410000
2011-03-31,1325.8299560546875,2781.070068359375,1329.77001953125,2783.97998046875,1325.030029296875,2769.52001953125,1327.43994140625,2774.22998046875,3566270000,1896420000
2011-04-01,1332.4100341796875,2789.60009765625,1337.8499755859375,2802.6298828125,1328.8900146484375,2779.7099609375,1329.47998046875,2796.669921875,4223740000,2090120000
2011-04-04,1332.8699951171875,2789.18994140625,1336.739990234375,2799.72998046875,1329.0999755859375,2778.8701171875,1333.56005859375,2796.260009765625,4223740000,1705920000
2011-04-05,1332.6300048828125,2791.18994140625,1338.2099609375,2806.199951171875,1330.030029296875,2785.27001953125,1332.030029296875,2787.780029296875,3852280000,1954520000
2011-04-06,1335.5400390625,2799.820068359375,1339.3800048828125,2815.550048828125,1331.0899658203125,2786.800048828125,1335.93994140625,2808.110107421875,4223740000,1996750000
2011-04-07,1333.510009765625,2796.139892578125,1338.800048828125,2813.219970703125,1326.56005859375,2781.1298828125,1334.8199462890625,2799.590087890625,4005600000,1806900000
2011-04-08,1328.1700439453125,2780.419921875,1339.4599609375,2808.56005859375,1322.93994140625,2771.419921875,1336.1600341796875,2806.2900390625,3582810000,1650810000
2011-04-11,1324.4599609375,2771.510009765625,1333.77001953125,2792.949951171875,1321.06005859375,2760.840087890625,1329.010009765625,2789.489990234375,3478970000,2053190000
2011-04-12,1314.1600341796875,2744.7900390625,1321.9599609375,2760.6201171875,1309.510009765625,2737.070068359375,1321.9599609375,2755.889892578125,4275490000,1818610000
2011-04-13,1314.4100341796875,2761.52001953125,1321.3499755859375,2772.050048828125,1309.18994140625,2744.85009765625,1314.030029296875,2762.68994140625,3850860000,1744940000
2011-04-14,1314.52001953125,2760.219970703125,1316.7900390625,2762.179931640625,1302.4200439453125,2733.679931640625,1311.1300048828125,2743.1201171875,3872630000,1717650000
2011-04-15,1319.6800537109375,2764.64990234375,1322.8800048828125,2769.2900390625,1313.6800537109375,2743.75,1314.5400390625,2752.8701171875,4223740000,1785050000
2011-04-18,1305.1400146484375,2735.3798828125,1313.3499755859375,2737.4599609375,1294.699951171875,2706.5,1313.3499755859375,2731.219970703125,4223740000,1786230000
2011-04-19,1312.6199951171875,2744.969970703125,1312.699951171875,2746.179931640625,1303.969970703125,2727.1201171875,1305.989990234375,2741.35009765625,3886300000,1675970000
2011-04-20,1330.3599853515625,2802.510009765625,1332.6600341796875,2802.989990234375,1319.1199951171875,2785.97998046875,1319.1199951171875,2788.840087890625,4236280000,2094470000
2011-04-21,1337.3800048828125,2820.159912109375,1337.489990234375,2820.77001953125,1332.8299560546875,2808.550048828125,1333.22998046875,2820.77001953125,3587240000,2094470000
2011-04-25,1335.25,2825.8798828125,1337.550048828125,2826.260009765625,1331.469970703125,2813.199951171875,1337.1400146484375,2820.280029296875,2142130000,1480600000
2011-04-26,1347.239990234375,2847.5400390625,1349.550048828125,2856.610107421875,1336.75,2829.0,1336.75,2832.47998046875,3908060000,2057740000
2011-04-27,1355.6600341796875,2869.8798828125,1357.489990234375,2870.800048828125,1344.25,2842.610107421875,1348.4300537109375,2853.8798828125,4051570000,2071380000
2011-04-28,1360.47998046875,2872.530029296875,1361.7099609375,2874.590087890625,1353.5999755859375,2859.6201171875,1353.8599853515625,2862.820068359375,4036820000,1983630000
2011-04-29,1363.6099853515625,2873.5400390625,1364.56005859375,2876.830078125,1358.68994140625,2863.0400390625,1360.1400146484375,2869.739990234375,3479070000,2455650000
2011-05-02,1361.219970703125,2864.080078125,1370.5799560546875,2887.75,1358.5899658203125,2859.840087890625,1365.2099609375,2881.280029296875,3846250000,2062630000
2011-05-03,1356.6199951171875,2841.6201171875,1360.8399658203125,2861.949951171875,1349.52001953125,2825.5,1359.760009765625,2859.300048828125,4223740000,2214380000
2011-05-04,1347.3199462890625,2828.22998046875,1355.9000244140625,2848.159912109375,1341.5,2808.7900390625,1355.9000244140625,2842.919921875,4223740000,2209580000
2011-05-05,1335.0999755859375,2814.719970703125,1348.0,2845.85009765625,1329.1700439453125,2804.820068359375,1344.1600341796875,2812.840087890625,3846250000,2227690000
2011-05-06,1340.199951171875,2827.56005859375,1354.3599853515625,2859.25,1335.5799560546875,2818.64990234375,1340.239990234375,2840.7099609375,4223740000,2043740000
2011-05-09,1346.2900390625,2843.25,1349.43994140625,2850.389892578125,1338.6400146484375,2823.669921875,1340.199951171875,2828.239990234375,4265250000,1649110000
2011-05-10,1357.1600341796875,2871.889892578125,1359.43994140625,2873.639892578125,1348.3399658203125,2850.010009765625,1348.3399658203125,2851.909912109375,4223740000,2018000000
2011-05-11,1342.0799560546875,2845.06005859375,1354.510009765625,2874.610107421875,1336.3599853515625,2829.679931640625,1354.510009765625,2867.159912109375,3846250000,2258770000
2011-05-12,1348.6500244140625,2863.0400390625,1351.050048828125,2865.860107421875,1332.030029296875,2819.3701171875,1339.3900146484375,2833.669921875,3777210000,2209650000
2011-05-13,1337.77001953125,2828.469970703125,1350.469970703125,2861.510009765625,1333.3599853515625,2827.510009765625,1348.68994140625,2859.699951171875,3426660000,1917050000
2011-05-16,1329.469970703125,2782.31005859375,1343.3299560546875,2828.139892578125,1327.3199462890625,2779.5400390625,1334.77001953125,2815.89990234375,3846250000,2066020000
2011-05-17,1328.97998046875,2783.2099609375,1330.4200439453125,2783.610107421875,1318.510009765625,2759.2900390625,1326.0999755859375,2769.169921875,4053970000,2220440000
2011-05-18,1340.6800537109375,2815.0,1341.8199462890625,2817.14990234375,1326.5899658203125,2780.830078125,1328.5400390625,2782.64990234375,3922030000,1875150000
2011-05-19,1343.5999755859375,2823.31005859375,1346.8199462890625,2828.409912109375,1336.3599853515625,2805.1201171875,1342.4000244140625,2824.050048828125,3626110000,1753390000
2011-05-20,1333.27001953125,2803.320068359375,1342.0,2821.43994140625,1330.6700439453125,2796.27001953125,1342.0,2815.9599609375,4066020000,1780140000
2011-05-23,1317.3699951171875,2758.89990234375,1333.0699462890625,2770.510009765625,1312.8800048828125,2750.639892578125,1333.0699462890625,2761.9599609375,3255580000,1795680000
2011-05-24,1316.280029296875,2746.159912109375,1323.719970703125,2767.5,1313.8699951171875,2744.010009765625,1317.699951171875,2766.699951171875,3846250000,1875370000
2011-05-25,1320.469970703125,2761.3798828125,1325.8599853515625,2771.3798828125,1311.800048828125,2739.85009765625,1316.3599853515625,2739.989990234375,4109670000,1894510000
2011-05-26,1325.68994140625,2782.919921875,1328.510009765625,2787.330078125,1314.4100341796875,2756.06005859375,1320.6400146484375,2756.31005859375,3259470000,1904400000
2011-05-27,1331.0999755859375,2796.860107421875,1334.6199951171875,2801.14990234375,1325.68994140625,2788.2900390625,1325.68994140625,2789.02001953125,3124560000,1641320000
2011-05-31,1345.199951171875,2835.300048828125,1345.199951171875,2835.340087890625,1331.0999755859375,2808.60009765625,1331.0999755859375,2824.25,4696240000,2450090000
2011-06-01,1314.550048828125,2769.18994140625,1345.199951171875,2834.050048828125,1313.7099609375,2767.6298828125,1345.199951171875,2829.389892578125,4241090000,2254850000
2011-06-02,1312.93994140625,2773.31005859375,1318.030029296875,2784.570068359375,1305.6099853515625,2759.169921875,1314.550048828125,2773.760009765625,3762170000,1919030000
2011-06-03,1300.1600341796875,2732.780029296875,1312.93994140625,2762.56005859375,1297.9000244140625,2730.6298828125,1312.93994140625,2740.489990234375,3505030000,1936400000
2011-06-06,1286.1700439453125,2702.56005859375,1300.260009765625,2736.659912109375,1284.719970703125,2702.199951171875,1300.260009765625,2728.31005859375,3555980000,1878150000
2011-06-07,1284.93994140625,2701.56005859375,1296.219970703125,2723.320068359375,1284.739990234375,2701.169921875,1286.31005859375,2712.7900390625,3846250000,1847300000
2011-06-08,1279.56005859375,2675.3798828125,1287.0400390625,2698.080078125,1277.4200439453125,2671.090087890625,1284.6300048828125,2693.68994140625,3970810000,2089320000
2011-06-09,1289.0,2684.8701171875,1294.5400390625,2696.68994140625,1279.6300048828125,2670.02001953125,1279.6300048828125,2678.52001953125,3332510000,1704960000
2011-06-10,1270.97998046875,2643.72998046875,1288.5999755859375,2676.719970703125,1268.280029296875,2641.639892578125,1288.5999755859375,2675.10009765625,3846250000,1972000000
2011-06-13,1271.8299560546875,2639.68994140625,1277.0400390625,2657.77001953125,1265.6400146484375,2629.610107421875,1271.31005859375,2649.300048828125,4132520000,1847050000
2011-06-14,1287.8699951171875,2678.719970703125,1292.5,2685.64990234375,1272.219970703125,2662.72998046875,1272.219970703125,2662.72998046875,3500280000,1701300000
2011-06-15,1265.4200439453125,2631.4599609375,1287.8699951171875,2669.75,1261.9000244140625,2625.860107421875,1287.8699951171875,2653.169921875,4070500000,1982430000
2011-06-16,1267.6400146484375,2623.699951171875,1274.1099853515625,2642.64990234375,1258.0699462890625,2599.860107421875,1265.530029296875,2631.97998046875,3846250000,1958250000
2011-06-17,1271.5,2616.47998046875,1279.8199462890625,2648.5400390625,1267.4000244140625,2608.989990234375,1268.5799560546875,2646.2900390625,4916460000,2393690000
2011-06-20,1278.3599853515625,2629.659912109375,1280.4200439453125,2636.550048828125,1267.56005859375,2607.739990234375,1271.5,2608.050048828125,3464660000,1625850000
2011-06-21,1295.52001953125,2687.260009765625,1297.6199951171875,2688.5,1278.4000244140625,2634.0400390625,1278.4000244140625,2640.330078125,4056150000,1882490000
2011-06-22,1287.1400146484375,2669.18994140625,1298.6099853515625,2693.22998046875,1286.7900390625,2668.35009765625,1295.47998046875,2677.179931640625,3718420000,1617370000
2011-06-23,1283.5,2686.75,1286.5999755859375,2688.070068359375,1262.8699951171875,2627.469970703125,1286.5999755859375,2638.60009765625,4983450000,2060450000
2011-06-24,1268.449951171875,2652.889892578125,1283.9300537109375,2682.409912109375,1267.239990234375,2647.4599609375,1283.0400390625,2681.10009765625,3665340000,2842870000
2011-06-27,1280.0999755859375,2688.280029296875,1284.9100341796875,2697.340087890625,1267.530029296875,2647.550048828125,1268.43994140625,2653.070068359375,3479070000,1710740000
2011-06-28,1296.6700439453125,2729.31005859375,1296.800048828125,2729.93994140625,1280.2099609375,2692.449951171875,1280.2099609375,2694.260009765625,3681500000,1682590000
2011-06-29,1307.4100341796875,2740.489990234375,1309.2099609375,2746.6201171875,1296.8499755859375,2722.260009765625,1296.8499755859375,2736.760009765625,4347540000,1804490000
2011-06-30,1320.6400146484375,2773.52001953125,1321.969970703125,2776.56005859375,1307.6400146484375,2749.110107421875,1307.6400146484375,2749.3701171875,4200500000,1859130000
2011-07-01,1339.6700439453125,2816.030029296875,1341.010009765625,2818.18994140625,1318.1800537109375,2769.06005859375,1320.6400146484375,2775.080078125,3796930000,1646380000
2011-07-05,1337.8800048828125,2825.77001953125,1340.8900146484375,2828.530029296875,1334.300048828125,2810.0,1339.5899658203125,2817.8701171875,3722320000,1556620000
2011-07-06,1339.219970703125,2834.02001953125,1340.93994140625,2838.85009765625,1330.9200439453125,2812.800048828125,1337.56005859375,2821.419921875,3564190000,1639490000
2011-07-07,1353.219970703125,2872.659912109375,1356.47998046875,2878.93994140625,1339.6199951171875,2853.89990234375,1339.6199951171875,2856.25,4069530000,1873710000
2011-07-08,1343.800048828125,2859.81005859375,1352.3900146484375,2860.02001953125,1333.7099609375,2831.159912109375,1352.3900146484375,2841.2900390625,3594360000,1612120000
2011-07-11,1319.489990234375,2802.6201171875,1343.31005859375,2841.1201171875,1316.4200439453125,2795.5400390625,1343.31005859375,2828.10009765625,3879130000,1765920000
2011-07-12,1313.6400146484375,2781.909912109375,1327.1700439453125,2807.570068359375,1313.3299560546875,2780.159912109375,1319.6099853515625,2798.75,4227890000,2015410000
2011-07-13,1317.719970703125,2796.919921875,1331.47998046875,2825.860107421875,1314.449951171875,2789.570068359375,1314.449951171875,2800.8798828125,4060080000,1885510000
2011-07-14,1308.8699951171875,2762.669921875,1326.8800048828125,2817.3798828125,1306.510009765625,2755.89990234375,1317.739990234375,2804.820068359375,4358570000,1946500000
2011-07-15,1316.1400146484375,2789.800048828125,1317.699951171875,2790.159912109375,1307.52001953125,2768.280029296875,1308.8699951171875,2787.330078125,4242760000,1804380000
2011-07-18,1305.43994140625,2765.110107421875,1315.93994140625,2783.760009765625,1295.9200439453125,2743.7900390625,1315.93994140625,2777.610107421875,4118160000,1752220000
2011-07-19,1326.72998046875,2826.52001953125,1328.1400146484375,2828.64990234375,1307.0699462890625,2790.97998046875,1307.0699462890625,2790.97998046875,4304600000,1882760000
2011-07-20,1325.8399658203125,2814.22998046875,1330.4300537109375,2839.64990234375,1323.6500244140625,2808.179931640625,1328.6600341796875,2839.389892578125,3767420000,1863670000
2011-07-21,1343.800048828125,2834.429931640625,1347.0,2847.409912109375,1325.6500244140625,2807.7099609375,1325.6500244140625,2818.7900390625,4837430000,2284150000
2011-07-22,1345.02001953125,2858.830078125,1346.0999755859375,2862.719970703125,1336.949951171875,2830.580078125,1343.800048828125,2834.4599609375,3522830000,1665220000
2011-07-25,1337.4300537109375,2842.800048828125,1344.3199462890625,2859.39990234375,1331.0899658203125,2828.909912109375,1344.3199462890625,2832.110107421875,3536890000,1613240000
2011-07-26,1331.93994140625,2839.9599609375,1338.510009765625,2851.719970703125,1329.5899658203125,2832.27001953125,1337.3900146484375,2842.739990234375,4007050000,1739980000
2011-07-27,1304.8900146484375,2764.7900390625,1331.9100341796875,2823.860107421875,1303.489990234375,2761.0,1331.9100341796875,2823.6201171875,3479040000,2367470000
2011-07-28,1300.6700439453125,2766.25,1316.3199462890625,2800.110107421875,1299.1600341796875,2757.85009765625,1304.8399658203125,2765.610107421875,4951800000,2067020000
2011-07-29,1292.280029296875,2756.3798828125,1304.1600341796875,2780.580078125,1282.8599853515625,2724.989990234375,1300.1199951171875,2736.669921875,5061190000,2301210000
2011-08-01,1286.93994140625,2744.610107421875,1307.3800048828125,2796.239990234375,1274.72998046875,2716.300048828125,1292.5899658203125,2791.449951171875,4967390000,2209790000
2011-08-02,1254.050048828125,2669.239990234375,1286.56005859375,2745.8701171875,1254.030029296875,2668.679931640625,1286.56005859375,2728.2900390625,5206290000,2377250000
2011-08-03,1260.3399658203125,2693.070068359375,1261.199951171875,2695.3701171875,1234.56005859375,2621.669921875,1254.25,2673.969970703125,6446940000,2601310000
2011-08-04,1200.0699462890625,2556.389892578125,1260.22998046875,2653.7900390625,1199.5400390625,2556.3798828125,1260.22998046875,2648.3798828125,4266530000,3272990000
2011-08-05,1199.3800048828125,2532.409912109375,1218.1099853515625,2592.0400390625,1168.0899658203125,2464.8701171875,1200.280029296875,2580.300048828125,5454590000,3750150000
2011-08-08,1119.4599609375,2357.68994140625,1198.47998046875,2489.389892578125,1119.280029296875,2357.68994140625,1198.47998046875,2447.300048828125,2615150000,3987990000
2011-08-09,1172.530029296875,2482.52001953125,1172.8800048828125,2483.659912109375,1101.5400390625,2331.64990234375,1120.22998046875,2402.1298828125,2366660000,3803050000
2011-08-10,1120.760009765625,2381.050048828125,1171.77001953125,2461.280029296875,1118.010009765625,2378.080078125,1171.77001953125,2425.550048828125,5018070000,3397010000
2011-08-11,1172.6400146484375,2492.679931640625,1186.2900390625,2516.389892578125,1121.300048828125,2399.56005859375,1121.300048828125,2415.5400390625,3685050000,3134140000
2011-08-12,1178.81005859375,2507.97998046875,1189.0400390625,2524.090087890625,1170.739990234375,2481.5,1172.8699951171875,2507.010009765625,5640380000,2232470000
2011-08-15,1204.489990234375,2555.199951171875,1204.489990234375,2555.199951171875,1178.8599853515625,2514.52001953125,1178.8599853515625,2522.0400390625,4272850000,1945850000
2011-08-16,1192.760009765625,2523.449951171875,1204.219970703125,2546.739990234375,1180.530029296875,2494.550048828125,1204.219970703125,2526.47998046875,5071600000,2074370000
2011-08-17,1193.8900146484375,2511.47998046875,1208.469970703125,2549.110107421875,1184.3599853515625,2488.090087890625,1192.8900146484375,2527.7900390625,4388340000,1913320000
2011-08-18,1140.6500244140625,2380.429931640625,1189.6199951171875,2437.010009765625,1131.030029296875,2362.969970703125,1189.6199951171875,2436.3798828125,3234810000,2775580000
2011-08-19,1123.530029296875,2341.840087890625,1154.5400390625,2415.179931640625,1122.050048828125,2338.659912109375,1140.469970703125,2353.320068359375,5167560000,2385300000
2011-08-22,1123.8199462890625,2345.3798828125,1145.489990234375,2397.340087890625,1121.0899658203125,2337.280029296875,1123.550048828125,2396.8798828125,5436260000,1957230000
2011-08-23,1162.3499755859375,2446.06005859375,1162.3499755859375,2446.06005859375,1124.3599853515625,2349.080078125,1124.3599853515625,2360.949951171875,5013170000,2147270000
2011-08-24,1177.5999755859375,2467.68994140625,1178.56005859375,2470.800048828125,1156.300048828125,2420.47998046875,1162.1600341796875,2437.47998046875,5315310000,1888640000
2011-08-25,1159.27001953125,2419.6298828125,1190.6800537109375,2482.89990234375,1155.469970703125,2415.239990234375,1176.68994140625,2470.9599609375,5748420000,1789230000
2011-08-26,1176.800048828125,2479.85009765625,1181.22998046875,2486.0400390625,1135.9100341796875,2385.27001953125,1158.8499755859375,2408.7900390625,5035320000,1852130000
2011-08-29,1210.0799560546875,2562.110107421875,1210.280029296875,2562.580078125,1177.9100341796875,2510.1298828125,1177.9100341796875,2510.989990234375,4228070000,1615510000
2011-08-30,1212.9200439453125,2576.110107421875,1220.0999755859375,2589.530029296875,1195.77001953125,2534.679931640625,1209.760009765625,2547.070068359375,4572570000,1871800000
2011-08-31,1218.8900146484375,2579.4599609375,1230.7099609375,2611.580078125,1209.3499755859375,2557.739990234375,1213.0,2589.75,5267840000,1995490000
2011-09-01,1204.4200439453125,2546.0400390625,1229.2900390625,2604.5,1203.8499755859375,2543.56005859375,1219.1199951171875,2583.340087890625,4780410000,1742440000
2011-09-02,1173.969970703125,2480.330078125,1203.9000244140625,2512.780029296875,1170.56005859375,2469.35009765625,1203.9000244140625,2497.280029296875,4401740000,1571530000
2011-09-06,1165.239990234375,2473.830078125,1173.969970703125,2477.77001953125,1140.1300048828125,2414.31005859375,1173.969970703125,2417.610107421875,5103980000,1737170000
2011-09-07,1198.6199951171875,2548.93994140625,1198.6199951171875,2548.93994140625,1165.8499755859375,2507.52001953125,1165.8499755859375,2511.5,4441040000,1791480000
2011-09-08,1185.9000244140625,2529.139892578125,1204.4000244140625,2568.449951171875,1183.3399658203125,2520.800048828125,1197.97998046875,2533.81005859375,4465170000,1979990000
2011-09-09,1154.22998046875,2467.989990234375,1185.3699951171875,2518.39990234375,1148.3699951171875,2452.929931640625,1185.3699951171875,2508.1201171875,4586370000,2054190000
2011-09-12,1162.27001953125,2495.090087890625,1162.52001953125,2495.360107421875,1136.0699462890625,2438.39990234375,1153.5,2442.860107421875,5168550000,1980350000
2011-09-13,1172.8699951171875,2532.14990234375,1176.4100341796875,2537.39990234375,1157.43994140625,2494.070068359375,1162.5899658203125,2502.590087890625,4681370000,1931390000
2011-09-14,1188.6800537109375,2572.550048828125,1202.3800048828125,2600.780029296875,1162.72998046875,2519.800048828125,1173.3199462890625,2548.449951171875,4986740000,2323770000
2011-09-15,1209.1099853515625,2607.070068359375,1209.1099853515625,2608.949951171875,1189.43994140625,2569.780029296875,1189.43994140625,2595.449951171875,4479730000,1967730000
2011-09-16,1216.010009765625,2622.31005859375,1220.06005859375,2627.280029296875,1204.4599609375,2600.9599609375,1209.2099609375,2607.1201171875,5248890000,2703730000
2011-09-19,1204.0899658203125,2612.830078125,1214.989990234375,2627.340087890625,1188.3599853515625,2564.4599609375,1214.989990234375,2584.35009765625,4254190000,1891770000
2011-09-20,1202.0899658203125,2590.239990234375,1220.3900146484375,2643.3701171875,1201.2900390625,2589.52001953125,1204.5,2623.889892578125,4315610000,1914990000
2011-09-21,1166.760009765625,2538.18994140625,1206.300048828125,2613.2900390625,1166.2099609375,2537.4599609375,1203.6300048828125,2601.06005859375,4728550000,2172030000
2011-09-22,1129.56005859375,2455.669921875,1164.550048828125,2494.31005859375,1114.219970703125,2420.22998046875,1164.550048828125,2466.06005859375,6703140000,2919330000
2011-09-23,1136.4300537109375,2483.22998046875,1141.719970703125,2490.719970703125,1121.3599853515625,2438.280029296875,1128.8199462890625,2438.6298828125,5639930000,1975200000
2011-09-26,1162.949951171875,2516.68994140625,1164.18994140625,2518.909912109375,1131.0699462890625,2446.1201171875,1136.9100341796875,2496.97998046875,4762830000,1982710000
2011-09-27,1175.3800048828125,2546.830078125,1195.8599853515625,2590.93994140625,1163.3199462890625,2532.64990234375,1163.3199462890625,2560.780029296875,5548130000,2095620000
2011-09-28,1151.06005859375,2491.580078125,1184.7099609375,2569.7900390625,1150.4000244140625,2491.070068359375,1175.3900146484375,2557.860107421875,4787920000,1929310000
2011-09-29,1160.4000244140625,2480.760009765625,1175.8699951171875,2538.969970703125,1139.9300537109375,2433.580078125,1151.739990234375,2535.52001953125,5285740000,2290370000
2011-09-30,1131.4200439453125,2415.39990234375,1159.9300537109375,2468.97998046875,1131.3399658203125,2415.070068359375,1159.9300537109375,2444.77001953125,4416790000,2041370000
2011-10-03,1099.22998046875,2335.830078125,1138.989990234375,2430.8798828125,1098.9200439453125,2335.22998046875,1131.2099609375,2401.18994140625,5670340000,2547690000
2011-10-04,1123.949951171875,2404.820068359375,1125.1199951171875,2406.669921875,1074.77001953125,2298.889892578125,1097.4200439453125,2312.679931640625,3714670000,3040940000
2011-10-05,1144.030029296875,2460.510009765625,1146.0699462890625,2466.5,1115.6800537109375,2380.9599609375,1124.030029296875,2398.3701171875,2510620000,2472400000
